CUST_CODE,CUST_LIFESTAGE_LABEL,CUST_LIFESTAGE_CD,CUST_PRICE_SENSITIVITY_LABEL,CUST_PRICE_SENSITIVITY_CD,Start_Date,Last_Date,FQ,Total_Spend,MTBP,Life_Time,ARPU,CLTV,BASKET_SIZE_L,BASKET_SIZE_M,BASKET_SIZE_S,BASKET_PRICE_SENSITIVITY_LA,BASKET_PRICE_SENSITIVITY_MM,BASKET_PRICE_SENSITIVITY_UM,BASKET_PRICE_SENSITIVITY_XX,BASKET_TYPE_Full Shop,BASKET_TYPE_Small Shop,BASKET_TYPE_Top Up,BASKET_TYPE_XX,BASKET_DOMINANT_MISSION_Fresh,BASKET_DOMINANT_MISSION_Grocery,BASKET_DOMINANT_MISSION_Mixed,BASKET_DOMINANT_MISSION_Nonfood,BASKET_DOMINANT_MISSION_XX
CUST0000142428,Young Families,2,Mid Market,1,2006-05-25 00:00:00,2006-05-25 00:00:00,1,2.73,0,782,2.73,2134.86,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000142884,OA,1,UP Market,2,2006-05-24 00:00:00,2006-05-24 00:00:00,1,13.17,0,783,13.17,10312.11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000143651,Young Families,2,Less Affluent,0,2007-10-02 00:00:00,2007-10-02 00:00:00,1,1.11,0,287,1.11,318.57,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000143785,Young Families,2,UP Market,2,2008-03-07 00:00:00,2008-03-27 00:00:00,2,7.83,10,130,3.915,508.95,0,1,0,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0
CUST0000144177,Young Adults,0,UP Market,2,2007-08-09 00:00:00,2007-08-09 00:00:00,1,4.16,0,341,4.16,1418.56,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000144204,OA,1,UP Market,2,2006-04-13 00:00:00,2006-04-13 00:00:00,1,6.32,0,824,6.32,5207.68,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000144430,OA,1,UP Market,2,2007-08-16 00:00:00,2007-08-16 00:00:00,1,7.46,0,334,7.46,2491.64,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000144475,Other,5,Less Affluent,0,2006-09-12 00:00:00,2008-06-03 00:00:00,31,235.73,20.32258065,672,7.604193548,5110.018065,0.290322581,0.548387097,0.161290323,0.419354839,0.483870968,0.096774194,0,0,0.483870968,0.516129032,0,0.225806452,0.35483871,0.35483871,0.064516129,0
CUST0000144476,Older Adults,3,UP Market,2,2006-10-09 00:00:00,2008-03-05 00:00:00,6,68.84,85.5,645,11.47333333,7400.3,0.666666667,0.166666667,0.166666667,0.166666667,0.833333333,0,0,0.166666667,0.5,0.333333333,0,0.333333333,0.166666667,0.5,0,0
CUST0000144501,Other,5,Mid Market,1,2006-05-30 00:00:00,2006-05-30 00:00:00,1,0.41,0,777,0.41,318.57,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000144580,Other,5,Mid Market,1,2006-08-28 00:00:00,2008-05-25 00:00:00,20,326.97,31.8,687,16.3485,11231.4195,0.5,0.4,0.1,0.1,0.7,0.2,0,0.3,0.3,0.4,0,0.5,0.15,0.3,0.05,0
CUST0000144754,Other,5,Less Affluent,0,2008-02-13 00:00:00,2008-03-12 00:00:00,3,71.09,9.333333333,153,23.69666667,3625.59,1,0,0,1,0,0,0,0.333333333,0,0.666666667,0,1,0,0,0,0
CUST0000144953,Other,5,UP Market,2,2006-04-17 00:00:00,2008-07-01 00:00:00,69,1879.02,11.68115942,820,27.23217391,22330.38261,0.985507246,0.014492754,0,0.043478261,0.68115942,0.260869565,0.014492754,0.449275362,0,0.536231884,0.014492754,0.797101449,0,0.188405797,0,0.014492754
CUST0000145018,Young Families,2,Less Affluent,0,2006-04-20 00:00:00,2008-06-22 00:00:00,10,56.37,79.4,817,5.637,4605.429,0.1,0.4,0.5,0.1,0.5,0.3,0.1,0,0.8,0.2,0,0.2,0.1,0.5,0.2,0
CUST0000145600,Pensioners,4,UP Market,2,2007-03-02 00:00:00,2008-06-02 00:00:00,7,66.93,65.42857143,501,9.561428571,4790.275714,0.285714286,0.142857143,0.571428571,0,0.857142857,0.142857143,0,0,0.714285714,0.285714286,0,0.142857143,0.571428571,0.285714286,0,0
CUST0000145787,Other,5,Less Affluent,0,2006-09-02 00:00:00,2006-12-02 00:00:00,2,3.13,45.5,682,1.565,1067.33,0.5,0,0.5,0,1,0,0,0,1,0,0,0,0.5,0.5,0,0
CUST0000145980,Other,5,Mid Market,1,2006-05-03 00:00:00,2008-06-30 00:00:00,20,307.66,39.45,804,15.383,12367.932,0.3,0.3,0.4,0.2,0.65,0.15,0,0.1,0.55,0.35,0,0.2,0.45,0.35,0,0
CUST0000146080,Young Adults,0,Less Affluent,0,2006-04-11 00:00:00,2008-07-05 00:00:00,316,2229.52,2.582278481,826,7.055443038,5827.795949,0.164556962,0.496835443,0.338607595,0.610759494,0.351265823,0.03164557,0.006329114,0.025316456,0.617088608,0.357594937,0,0.5,0.196202532,0.268987342,0.034810127,0
CUST0000146657,Other,5,UP Market,2,2006-07-01 00:00:00,2006-07-04 00:00:00,2,46.8,1.5,745,23.4,17433,1,0,0,0,0,1,0,0.5,0,0.5,0,1,0,0,0,0
CUST0000146678,Young Families,2,Mid Market,1,2008-01-05 00:00:00,2008-01-05 00:00:00,1,14.15,0,192,14.15,2716.8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000147345,OA,1,UP Market,2,2007-07-03 00:00:00,2007-07-03 00:00:00,1,18.13,0,378,18.13,6853.14,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000147574,Young Adults,0,Mid Market,1,2006-04-10 00:00:00,2008-07-03 00:00:00,103,2324.46,7.912621359,827,22.56757282,18663.38272,0.495145631,0.310679612,0.194174757,0.165048544,0.572815534,0.252427184,0.009708738,0.262135922,0.388349515,0.339805825,0.009708738,0.553398058,0.067961165,0.291262136,0.077669903,0.009708738
CUST0000147587,Pensioners,4,Less Affluent,0,2007-11-05 00:00:00,2008-03-11 00:00:00,2,25.68,63.5,253,12.84,3248.52,0.5,0.5,0,0.5,0,0.5,0,0,0,1,0,0.5,0,0.5,0,0
CUST0000147695,Other,5,Less Affluent,0,2006-09-20 00:00:00,2008-05-21 00:00:00,8,57.6,76.125,664,7.2,4780.8,0.375,0.375,0.25,0.5,0.125,0.375,0,0,0.375,0.625,0,0.375,0.125,0.5,0,0
CUST0000147735,Young Families,2,Mid Market,1,2007-11-19 00:00:00,2008-05-28 00:00:00,5,2.57,38.2,239,0.514,122.846,0,0,1,0,1,0,0,0,1,0,0,0.6,0.4,0,0,0
CUST0000147841,Young Families,2,UP Market,2,2006-04-19 00:00:00,2008-06-24 00:00:00,43,2081,18.53488372,818,48.39534884,39587.39535,0.837209302,0.046511628,0.11627907,0.046511628,0.348837209,0.604651163,0,0.627906977,0.162790698,0.209302326,0,0.604651163,0.023255814,0.325581395,0.046511628,0
CUST0000147880,Young Families,2,Less Affluent,0,2007-06-18 00:00:00,2007-06-18 00:00:00,1,2.85,0,393,2.85,1120.05,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000147932,Other,5,UP Market,2,2006-07-21 00:00:00,2008-01-13 00:00:00,6,187.92,90.16666667,725,31.32,22707,0.833333333,0.166666667,0,0,0.5,0.333333333,0.166666667,0.666666667,0.166666667,0,0.166666667,0,0,0.666666667,0.166666667,0.166666667
CUST0000149667,Other,5,Unclas,3,2007-10-27 00:00:00,2008-05-01 00:00:00,2,4.22,93.5,262,2.11,552.82,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000150009,Young Adults,0,Mid Market,1,2006-06-07 00:00:00,2006-06-07 00:00:00,1,0.25,0,769,0.25,192.25,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000150061,Older Adults,3,Mid Market,1,2006-04-20 00:00:00,2008-04-26 00:00:00,2,0.5,368.5,817,0.25,204.25,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000150097,Other,5,Mid Market,1,2006-09-11 00:00:00,2006-09-11 00:00:00,1,1.31,0,673,1.31,881.63,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000151018,Other,5,Less Affluent,0,2007-06-19 00:00:00,2007-06-19 00:00:00,1,0.75,0,392,0.75,294,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000151308,Other,5,UP Market,2,2007-10-22 00:00:00,2007-11-03 00:00:00,2,56.31,6,267,28.155,7517.385,1,0,0,0,1,0,0,0.5,0,0.5,0,1,0,0,0,0
CUST0000151417,Other,5,UP Market,2,2007-03-13 00:00:00,2007-07-16 00:00:00,2,2.77,62.5,490,1.385,678.65,0,0,1,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0
CUST0000153531,OA,1,Unclas,3,2007-10-06 00:00:00,2007-10-06 00:00:00,1,0.37,0,283,0.37,104.71,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000153760,Young Families,2,UP Market,2,2006-04-23 00:00:00,2006-09-05 00:00:00,6,34.47,22.5,814,5.745,4676.43,0,0.666666667,0.333333333,0.166666667,0.5,0.333333333,0,0,1,0,0,0.333333333,0.333333333,0.333333333,0,0
CUST0000153762,Young Families,2,Mid Market,1,2008-01-20 00:00:00,2008-01-20 00:00:00,1,9.71,0,177,9.71,1718.67,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST0000153917,Other,5,Mid Market,1,2006-06-24 00:00:00,2006-06-24 00:00:00,1,6.48,0,752,6.48,4872.96,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000154415,Other,5,Less Affluent,0,2006-10-06 00:00:00,2008-06-29 00:00:00,21,347.92,30.0952381,648,16.56761905,10735.81714,0.571428571,0.333333333,0.095238095,0.714285714,0.19047619,0.095238095,0,0.285714286,0.380952381,0.333333333,0,0.19047619,0.380952381,0.428571429,0,0
CUST0000154533,OA,1,UP Market,2,2007-06-29 00:00:00,2007-06-29 00:00:00,1,0.53,0,382,0.53,202.46,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000154575,Young Adults,0,Less Affluent,0,2007-04-24 00:00:00,2008-06-15 00:00:00,2,1.96,209,448,0.98,439.04,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000154616,Young Adults,0,Mid Market,1,2006-12-31 00:00:00,2006-12-31 00:00:00,1,1.16,0,562,1.16,651.92,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000154857,Other,5,UP Market,2,2006-05-22 00:00:00,2006-05-25 00:00:00,3,3.73,1,785,1.243333333,976.0166667,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0
CUST0000155784,Older Adults,3,Less Affluent,0,2007-09-07 00:00:00,2007-09-07 00:00:00,1,31.46,0,312,31.46,9815.52,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CUST0000156083,Other,5,Mid Market,1,2007-09-28 00:00:00,2008-01-11 00:00:00,10,69.9,10.5,291,6.99,2034.09,0.1,0.4,0.5,0.2,0.7,0.1,0,0,0.8,0.2,0,0.6,0.3,0.1,0,0
CUST0000156387,Other,5,Mid Market,1,2007-07-28 00:00:00,2008-06-17 00:00:00,2,1.76,162.5,353,0.88,310.64,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000156425,Other,5,UP Market,2,2007-04-01 00:00:00,2007-08-29 00:00:00,2,21.07,75,471,10.535,4961.985,0.5,0,0.5,0.5,0,0.5,0,0,1,0,0,1,0,0,0,0
CUST0000156866,Young Adults,0,Mid Market,1,2006-05-24 00:00:00,2008-06-22 00:00:00,2,2.76,380,783,1.38,1080.54,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000156995,Young Adults,0,Mid Market,1,2007-06-17 00:00:00,2007-11-26 00:00:00,2,31.54,81,394,15.77,6213.38,1,0,0,0,0.5,0.5,0,0,0,1,0,1,0,0,0,0
CUST0000157440,Pensioners,4,Less Affluent,0,2006-07-21 00:00:00,2008-01-22 00:00:00,6,92.82,91.66666667,725,15.47,11215.75,0.5,0.333333333,0.166666667,0.166666667,0.5,0.333333333,0,0.166666667,0.333333333,0.5,0,0.5,0.333333333,0.166666667,0,0
CUST0000157757,OA,1,Mid Market,1,2007-01-12 00:00:00,2008-03-07 00:00:00,3,18.01,140,550,6.003333333,3301.833333,0,0.333333333,0.666666667,0.666666667,0.333333333,0,0,0,1,0,0,0.666666667,0.333333333,0,0,0
CUST0000157936,Other,5,Mid Market,1,2006-11-11 00:00:00,2007-01-23 00:00:00,4,42.82,18.25,612,10.705,6551.46,0.25,0.5,0.25,0,1,0,0,0.25,0.75,0,0,0.75,0.25,0,0,0
CUST0000158040,Other,5,Less Affluent,0,2007-11-22 00:00:00,2007-12-22 00:00:00,2,15.74,15,236,7.87,1857.32,0,1,0,0.5,0.5,0,0,0,1,0,0,0.5,0,0.5,0,0
CUST0000158273,Other,5,UP Market,2,2006-10-02 00:00:00,2008-02-12 00:00:00,8,30.66,62.25,652,3.8325,2498.79,0,0.25,0.75,0,0.75,0.125,0.125,0,0.875,0.125,0,0.5,0.25,0,0.25,0
CUST0000158844,Young Families,2,Mid Market,1,2008-03-12 00:00:00,2008-03-12 00:00:00,1,3.86,0,125,3.86,482.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000159136,Young Families,2,Mid Market,1,2006-04-30 00:00:00,2008-07-03 00:00:00,137,2289.56,5.802919708,807,16.71211679,13486.67825,0.525547445,0.328467153,0.145985401,0.197080292,0.693430657,0.109489051,0,0.262773723,0.401459854,0.335766423,0,0.401459854,0.175182482,0.408759124,0.01459854,0
CUST0000160452,Young Adults,0,Less Affluent,0,2006-07-17 00:00:00,2008-07-04 00:00:00,40,337.83,17.95,729,8.44575,6156.95175,0.075,0.55,0.375,0.325,0.4,0.225,0.05,0.05,0.725,0.225,0,0.325,0.2,0.275,0.2,0
CUST0000160523,OA,1,UP Market,2,2006-06-11 00:00:00,2008-07-05 00:00:00,7,48.64,107.8571429,765,6.948571429,5315.657143,0,0.714285714,0.285714286,0,0.571428571,0.428571429,0,0,0.714285714,0.285714286,0,0.571428571,0.142857143,0.285714286,0,0
CUST0000160721,Other,5,Mid Market,1,2006-04-10 00:00:00,2008-07-04 00:00:00,168,1319.63,4.857142857,827,7.854940476,6496.035774,0.285714286,0.488095238,0.226190476,0.351190476,0.541666667,0.089285714,0.017857143,0.029761905,0.541666667,0.422619048,0.005952381,0.678571429,0.130952381,0.148809524,0.035714286,0.005952381
CUST0000160825,Other,5,Mid Market,1,2006-09-19 00:00:00,2006-09-19 00:00:00,1,3.18,0,665,3.18,2114.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000160842,Pensioners,4,Less Affluent,0,2007-03-15 00:00:00,2008-07-05 00:00:00,53,596.85,9.018867925,488,11.26132075,5495.524528,0.622641509,0.320754717,0.056603774,0.150943396,0.641509434,0.20754717,0,0.037735849,0.188679245,0.773584906,0,0.528301887,0.094339623,0.377358491,0,0
CUST0000160899,Older Adults,3,UP Market,2,2006-04-26 00:00:00,2008-06-21 00:00:00,28,887.14,28.10714286,811,31.68357143,25695.37643,0.928571429,0.035714286,0.035714286,0,0.821428571,0.178571429,0,0.5,0.071428571,0.428571429,0,0.571428571,0.071428571,0.357142857,0,0
CUST0000161217,OA,1,Mid Market,1,2007-01-03 00:00:00,2008-07-06 00:00:00,15,80.43,36.66666667,559,5.362,2997.358,0.066666667,0.666666667,0.266666667,0.133333333,0.066666667,0.8,0,0,0.866666667,0.133333333,0,0.6,0.2,0.2,0,0
CUST0000161319,Other,5,Mid Market,1,2006-04-15 00:00:00,2008-07-01 00:00:00,66,527.47,12.24242424,822,7.991969697,6569.399091,0.303030303,0.409090909,0.287878788,0.484848485,0.378787879,0.121212121,0.015151515,0.03030303,0.46969697,0.484848485,0.015151515,0.53030303,0.166666667,0.227272727,0.060606061,0.015151515
CUST0000161411,Pensioners,4,Mid Market,1,2006-04-12 00:00:00,2008-06-29 00:00:00,117,2344.96,6.914529915,825,20.04239316,16534.97436,0.598290598,0.239316239,0.162393162,0.111111111,0.700854701,0.188034188,0,0.247863248,0.341880342,0.41025641,0,0.581196581,0.153846154,0.213675214,0.051282051,0
CUST0000162076,Other,5,Mid Market,1,2008-03-22 00:00:00,2008-03-22 00:00:00,1,0.43,0,115,0.43,49.45,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000162655,Other,5,UP Market,2,2006-07-26 00:00:00,2006-10-01 00:00:00,2,24.51,33.5,720,12.255,8823.6,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0
CUST0000163235,Other,5,UP Market,2,2006-04-20 00:00:00,2008-06-10 00:00:00,12,162.36,65.16666667,817,13.53,11054.01,0.166666667,0.333333333,0.5,0,0.416666667,0.583333333,0,0,0.75,0.25,0,0.416666667,0.416666667,0.166666667,0,0
CUST0000163807,Pensioners,4,Mid Market,1,2007-02-25 00:00:00,2007-02-25 00:00:00,1,0.45,0,506,0.45,227.7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000163976,Other,5,Mid Market,1,2007-09-08 00:00:00,2007-09-08 00:00:00,1,2.63,0,311,2.63,817.93,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000164615,Young Adults,0,UP Market,2,2007-02-04 00:00:00,2007-02-04 00:00:00,1,0.88,0,527,0.88,463.76,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000164873,Young Families,2,UP Market,2,2006-07-17 00:00:00,2006-07-17 00:00:00,1,6.71,0,729,6.71,4891.59,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000165005,Other,5,Mid Market,1,2006-08-06 00:00:00,2008-05-04 00:00:00,21,273.19,30.33333333,709,13.00904762,9223.414762,0.333333333,0.238095238,0.428571429,0.238095238,0.619047619,0.142857143,0,0.238095238,0.476190476,0.285714286,0,0.476190476,0.095238095,0.333333333,0.095238095,0
CUST0000165054,Young Adults,0,Mid Market,1,2006-06-04 00:00:00,2006-11-29 00:00:00,5,86.22,35.6,772,17.244,13312.368,0.6,0,0.4,0.2,0.6,0.2,0,0.4,0.4,0.2,0,0.6,0,0.2,0.2,0
CUST0000165348,Other,5,Mid Market,1,2006-08-10 00:00:00,2006-10-14 00:00:00,2,2.42,32.5,705,1.21,853.05,0,0,1,0,0.5,0.5,0,0,1,0,0,0,0.5,0.5,0,0
CUST0000165619,Other,5,Mid Market,1,2006-07-29 00:00:00,2006-07-29 00:00:00,1,8.07,0,717,8.07,5786.19,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000166396,Other,5,UP Market,2,2008-03-21 00:00:00,2008-03-21 00:00:00,1,2.18,0,116,2.18,252.88,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000166541,Young Families,2,Less Affluent,0,2006-10-17 00:00:00,2006-10-17 00:00:00,1,5.35,0,637,5.35,3407.95,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000166678,Pensioners,4,UP Market,2,2007-11-04 00:00:00,2007-11-04 00:00:00,1,1.31,0,254,1.31,332.74,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000167145,Young Adults,0,Less Affluent,0,2006-04-10 00:00:00,2006-04-10 00:00:00,1,14.13,0,827,14.13,11685.51,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000167190,OA,1,Less Affluent,0,2006-04-27 00:00:00,2008-06-03 00:00:00,62,2219.07,12.38709677,810,35.79145161,28991.07581,0.870967742,0.129032258,0,0.322580645,0.661290323,0.016129032,0,0.14516129,0.161290323,0.693548387,0,0.661290323,0.016129032,0.290322581,0.032258065,0
CUST0000167299,Other,5,Mid Market,1,2006-12-22 00:00:00,2008-05-02 00:00:00,2,2.44,248.5,571,1.22,696.62,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000167624,Young Adults,0,UP Market,2,2006-04-13 00:00:00,2008-06-28 00:00:00,174,1223.61,4.637931034,824,7.032241379,5794.566897,0.063218391,0.442528736,0.494252874,0.08045977,0.540229885,0.247126437,0.132183908,0,0.718390805,0.155172414,0.126436782,0.505747126,0.109195402,0.183908046,0.074712644,0.126436782
CUST0000167728,Pensioners,4,Less Affluent,0,2008-02-08 00:00:00,2008-04-09 00:00:00,2,90.18,30.5,158,45.09,7124.22,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000167842,Other,5,UP Market,2,2006-10-04 00:00:00,2007-07-19 00:00:00,4,21.78,72,650,5.445,3539.25,0,0.75,0.25,0,0.75,0.25,0,0,1,0,0,0.75,0,0,0.25,0
CUST0000168291,Pensioners,4,Less Affluent,0,2007-07-21 00:00:00,2007-07-21 00:00:00,1,0.98,0,360,0.98,352.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000168428,Young Adults,0,Mid Market,1,2008-03-18 00:00:00,2008-03-18 00:00:00,1,3.97,0,119,3.97,472.43,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000169105,Young Families,2,Mid Market,1,2008-03-19 00:00:00,2008-03-19 00:00:00,1,0.85,0,118,0.85,100.3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000169355,Other,5,Mid Market,1,2006-04-18 00:00:00,2008-03-22 00:00:00,9,24.84,78.22222222,819,2.76,2260.44,0,0.555555556,0.444444444,0.222222222,0.666666667,0.111111111,0,0,1,0,0,0.222222222,0.666666667,0.111111111,0,0
CUST0000169635,Other,5,Less Affluent,0,2006-04-27 00:00:00,2008-05-20 00:00:00,31,418.78,24.32258065,810,13.50903226,10942.31613,0.322580645,0.451612903,0.225806452,0.290322581,0.612903226,0.096774194,0,0.161290323,0.548387097,0.290322581,0,0.387096774,0.129032258,0.419354839,0.064516129,0
CUST0000170198,Young Families,2,Less Affluent,0,2006-04-19 00:00:00,2008-06-25 00:00:00,21,954.64,38,818,45.45904762,37185.50095,0.904761905,0.047619048,0.047619048,0.238095238,0.714285714,0,0.047619048,0.666666667,0.047619048,0.285714286,0,0.428571429,0.142857143,0.380952381,0.047619048,0
CUST0000170204,Other,5,Mid Market,1,2007-10-24 00:00:00,2007-10-24 00:00:00,1,23.7,0,265,23.7,6280.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000170330,Young Adults,0,Less Affluent,0,2006-04-15 00:00:00,2008-06-21 00:00:00,31,146.16,25.74193548,822,4.71483871,3875.597419,0,0.387096774,0.612903226,0.451612903,0.258064516,0.258064516,0.032258065,0,0.967741935,0.032258065,0,0.451612903,0.258064516,0.161290323,0.129032258,0
CUST0000170465,Young Adults,0,Mid Market,1,2007-02-18 00:00:00,2007-02-18 00:00:00,1,9.2,0,513,9.2,4719.6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000170620,OA,1,Mid Market,1,2007-03-04 00:00:00,2007-03-04 00:00:00,1,3.94,0,499,3.94,1966.06,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000171197,OA,1,UP Market,2,2006-04-28 00:00:00,2008-04-11 00:00:00,3,5.67,238,809,1.89,1529.01,0,0,1,0,0,1,0,0,1,0,0,0,0.666666667,0.333333333,0,0
CUST0000171269,Other,5,Mid Market,1,2007-08-02 00:00:00,2008-04-03 00:00:00,5,156.46,49,348,31.292,10889.616,0.6,0.2,0.2,0.2,0.8,0,0,0.6,0.2,0.2,0,0.2,0.6,0.2,0,0
CUST0000171503,Young Adults,0,Mid Market,1,2006-05-05 00:00:00,2008-07-03 00:00:00,55,522.41,14.36363636,802,9.498363636,7617.687636,0.327272727,0.4,0.272727273,0.290909091,0.436363636,0.272727273,0,0.109090909,0.545454545,0.345454545,0,0.327272727,0.145454545,0.454545455,0.072727273,0
CUST0000171899,Other,5,Mid Market,1,2006-10-14 00:00:00,2008-05-23 00:00:00,17,349.93,34.52941176,640,20.58411765,13173.83529,0.705882353,0.176470588,0.117647059,0.058823529,0.941176471,0,0,0.352941176,0.235294118,0.411764706,0,0.294117647,0.117647059,0.470588235,0.117647059,0
CUST0000172021,Other,5,UP Market,2,2007-06-06 00:00:00,2008-04-29 00:00:00,5,5.51,65.6,405,1.102,446.31,0,0,1,0,1,0,0,0,1,0,0,0.4,0.6,0,0,0
CUST0000172062,Other,5,UP Market,2,2007-09-06 00:00:00,2008-06-22 00:00:00,13,218.64,22.30769231,313,16.81846154,5264.178462,0.615384615,0.230769231,0.153846154,0.153846154,0.384615385,0.230769231,0.230769231,0.230769231,0,0.538461538,0.230769231,0.076923077,0,0.692307692,0,0.230769231
CUST0000172126,Other,5,Mid Market,1,2006-04-25 00:00:00,2006-11-18 00:00:00,4,14.88,51.75,812,3.72,3020.64,0,0,1,0,0.25,0.25,0.5,0,0.5,0,0.5,0,0.5,0,0,0.5
CUST0000172573,Young Families,2,Mid Market,1,2006-12-18 00:00:00,2006-12-18 00:00:00,1,1.96,0,575,1.96,1127,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000172891,Young Families,2,Less Affluent,0,2006-11-06 00:00:00,2008-06-24 00:00:00,21,442.58,28.38095238,617,21.0752381,13003.4219,0.619047619,0.238095238,0.142857143,0.285714286,0.714285714,0,0,0.428571429,0.285714286,0.285714286,0,0.476190476,0.047619048,0.333333333,0.142857143,0
CUST0000173648,Other,5,Less Affluent,0,2007-12-28 00:00:00,2007-12-28 00:00:00,1,1.54,0,200,1.54,308,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000173934,Other,5,Mid Market,1,2007-03-05 00:00:00,2007-07-10 00:00:00,3,2.58,42.33333333,498,0.86,428.28,0,0.333333333,0.666666667,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000173993,OA,1,UP Market,2,2006-04-11 00:00:00,2008-07-06 00:00:00,208,4524.25,3.927884615,826,21.75120192,17966.49279,0.519230769,0.298076923,0.182692308,0.076923077,0.475961538,0.447115385,0,0.173076923,0.432692308,0.394230769,0,0.548076923,0.149038462,0.278846154,0.024038462,0
CUST0000174074,Other,5,Mid Market,1,2006-09-05 00:00:00,2008-03-20 00:00:00,8,243.06,70.25,679,30.3825,20629.7175,0.375,0.5,0.125,0.125,0.875,0,0,0.25,0.5,0.25,0,0.75,0,0.25,0,0
CUST0000174131,Other,5,Less Affluent,0,2007-08-04 00:00:00,2007-08-04 00:00:00,1,1.47,0,346,1.47,508.62,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000174178,Young Adults,0,Unclas,3,2006-06-08 00:00:00,2006-06-08 00:00:00,1,1.77,0,768,1.77,1359.36,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000174561,Pensioners,4,UP Market,2,2007-08-11 00:00:00,2008-06-18 00:00:00,22,156.37,14.18181818,339,7.107727273,2409.519545,0.136363636,0.681818182,0.181818182,0.181818182,0.5,0.272727273,0.045454545,0,0.727272727,0.272727273,0,0.454545455,0.181818182,0.272727273,0.090909091,0
CUST0000174633,Pensioners,4,Mid Market,1,2007-01-18 00:00:00,2007-01-18 00:00:00,1,14.23,0,544,14.23,7741.12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000174922,Young Adults,0,UP Market,2,2006-07-30 00:00:00,2006-07-30 00:00:00,1,3.73,0,716,3.73,2670.68,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
